TreeDepth,Plugin,Description,CreatedDate,ModifiedDate,AccessedDate,ChangedDate
0,MFTScan,MFT FILE_NAME entry for AGGLGL~1.DB,2023-04-25 00:37:45.000000 ,2023-04-25 00:37:45.000000 ,N/A,2023-04-25 00:37:45.000000 
0,MFTScan,MFT FILE_NAME entry for AgGlGlobalHistory.db,2023-04-25 00:37:45.000000 ,2023-04-25 00:37:45.000000 ,N/A,2023-04-25 00:37:45.000000 
0,MFTScan,MFT FILE_NAME entry for AGGLFA~1.DB,2023-04-25 00:37:45.000000 ,2023-04-25 00:37:45.000000 ,N/A,2023-04-25 00:37:45.000000 
0,MFTScan,MFT FILE_NAME entry for AgGlFaultHistory.db,2023-04-25 00:37:45.000000 ,2023-04-25 00:37:45.000000 ,N/A,2023-04-25 00:37:45.000000 
0,MFTScan,MFT FILE_NAME entry for AGGLFG~1.DB,2023-04-25 00:37:45.000000 ,2023-04-25 00:37:45.000000 ,N/A,2023-04-25 00:37:45.000000 
0,MFTScan,MFT FILE_NAME entry for AgGlFgAppHistory.db,2023-04-25 00:37:45.000000 ,2023-04-25 00:37:45.000000 ,N/A,2023-04-25 00:37:45.000000 
0,MFTScan,MFT FILE_NAME entry for NOE515~1,2023-04-25 00:37:45.000000 ,2023-04-25 00:37:45.000000 ,N/A,2023-04-25 00:37:45.000000 
0,MFTScan,MFT FILE_NAME entry for NonCritical_x86_b3b760c225c598dfcbb368e15b5da3eedbbb8f_cab_055a8fef,2023-04-25 00:37:45.000000 ,2023-04-25 00:37:45.000000 ,N/A,2023-04-25 00:37:45.000000 
0,MFTScan,MFT FILE_NAME entry for DMI8DE~1.XML,2023-04-25 00:37:45.000000 ,2023-04-25 00:37:45.000000 ,N/A,2023-04-25 00:37:45.000000 
0,MFTScan,MFT FILE_NAME entry for DMI8DEC.tmp.log.xml,2023-04-25 00:37:45.000000 ,2023-04-25 00:37:45.000000 ,N/A,2023-04-25 00:37:45.000000 
0,MFTScan,MFT FILE_NAME entry for Report.wer,2023-04-25 00:37:45.000000 ,2023-04-25 00:37:45.000000 ,N/A,2023-04-25 00:37:45.000000 
0,MFTScan,MFT FILE_NAME entry for MI9465~1.EVT,2023-04-25 00:37:45.000000 ,2023-04-25 00:37:45.000000 ,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for Microsoft-Windows-Bits-Client%4Operational.evtx,2023-04-25 00:37:45.000000 ,2023-04-25 00:37:45.000000 ,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for BTHSER~1.DAT,2023-04-25 00:37:45.000000 ,2023-04-25 00:37:45.000000 ,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for bthservsdp.dat,2023-04-25 00:37:45.000000 ,2023-04-25 00:37:45.000000 ,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for DMI8DEC.tmp,2023-04-25 00:37:45.000000 ,2023-04-25 00:37:45.000000 ,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for umbus.inf,2023-04-25 00:37:45.000000 ,2023-04-25 00:37:45.000000 ,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for PFSVPE~1.BIN,2023-04-25 00:37:45.000000 ,2023-04-25 00:37:45.000000 ,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for PfSvPerfStats.bin,2023-04-25 00:37:45.000000 ,2023-04-25 00:37:45.000000 ,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for AgRobust.db,2023-04-25 00:37:45.000000 ,2023-04-25 00:37:45.000000 ,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for AGGLGL~1.DB,2023-04-25 00:37:45.000000 ,2023-04-25 00:37:45.000000 ,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for AgGlGlobalHistory.db,2023-04-25 00:37:45.000000 ,2023-04-25 00:37:45.000000 ,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for AGGLFA~1.DB,2023-04-25 00:37:45.000000 ,2023-04-25 00:37:45.000000 ,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for AgGlFaultHistory.db,2023-04-25 00:37:45.000000 ,2023-04-25 00:37:45.000000 ,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for AGGLFG~1.DB,2023-04-25 00:37:45.000000 ,2023-04-25 00:37:45.000000 ,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for AgGlFgAppHistory.db,2023-04-25 00:37:45.000000 ,2023-04-25 00:37:45.000000 ,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for NOE515~1,2023-04-25 00:37:45.000000 ,2023-04-25 00:37:45.000000 ,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for NonCritical_x86_b3b760c225c598dfcbb368e15b5da3eedbbb8f_cab_055a8fef,2023-04-25 00:37:45.000000 ,2023-04-25 00:37:45.000000 ,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for DMI8DE~1.XML,2023-04-25 00:37:45.000000 ,2023-04-25 00:37:45.000000 ,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for DMI8DEC.tmp.log.xml,2023-04-25 00:37:45.000000 ,2023-04-25 00:37:45.000000 ,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for Report.wer,2023-04-25 00:37:45.000000 ,2023-04-25 00:37:45.000000 ,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for MI9465~1.EVT,2023-04-25 00:37:45.000000 ,N/A,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for Microsoft-Windows-Bits-Client%4Operational.evtx,2023-04-25 00:37:45.000000 ,N/A,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for BTHSER~1.DAT,2023-04-25 00:37:45.000000 ,N/A,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for bthservsdp.dat,2023-04-25 00:37:45.000000 ,N/A,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for DMI8DEC.tmp,2023-04-25 00:37:45.000000 ,N/A,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for umbus.inf,2023-04-25 00:37:45.000000 ,N/A,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for PFSVPE~1.BIN,2023-04-25 00:37:45.000000 ,N/A,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for PfSvPerfStats.bin,2023-04-25 00:37:45.000000 ,N/A,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for AgRobust.db,2023-04-25 00:37:45.000000 ,N/A,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for AGGLGL~1.DB,2023-04-25 00:37:45.000000 ,N/A,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for AgGlGlobalHistory.db,2023-04-25 00:37:45.000000 ,N/A,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for AGGLFA~1.DB,2023-04-25 00:37:45.000000 ,N/A,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for AgGlFaultHistory.db,2023-04-25 00:37:45.000000 ,N/A,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for AGGLFG~1.DB,2023-04-25 00:37:45.000000 ,N/A,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for AgGlFgAppHistory.db,2023-04-25 00:37:45.000000 ,N/A,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for NOE515~1,2023-04-25 00:37:45.000000 ,N/A,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for NonCritical_x86_b3b760c225c598dfcbb368e15b5da3eedbbb8f_cab_055a8fef,2023-04-25 00:37:45.000000 ,N/A,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for DMI8DE~1.XML,2023-04-25 00:37:45.000000 ,N/A,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for DMI8DEC.tmp.log.xml,2023-04-25 00:37:45.000000 ,N/A,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for Report.wer,2023-04-25 00:37:45.000000 ,N/A,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for poqexec.log,2023-04-25 00:38:11.000000 ,2023-04-25 00:38:11.000000 ,2023-04-25 00:38:11.000000 ,2023-04-25 00:38:11.000000 
0,MFTScan,MFT FILE_NAME entry for poqexec.log,2023-04-25 00:38:11.000000 ,2023-04-25 00:38:11.000000 ,N/A,2023-04-25 00:38:11.000000 
0,MFTScan,MFT FILE_NAME entry for poqexec.log,2023-04-25 00:38:11.000000 ,2023-04-25 00:38:11.000000 ,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for poqexec.log,2023-04-25 00:38:11.000000 ,N/A,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for $MFT,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 
0,MFTScan,MFT FILE_NAME entry for $MFTMirr,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 
0,MFTScan,MFT FILE_NAME entry for $LogFile,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 
0,MFTScan,MFT FILE_NAME entry for $Volume,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 
0,MFTScan,MFT FILE_NAME entry for $AttrDef,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 
0,MFTScan,MFT FILE_NAME entry for .,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 
0,MFTScan,MFT FILE_NAME entry for $Bitmap,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 
0,MFTScan,MFT FILE_NAME entry for $Boot,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 
0,MFTScan,MFT FILE_NAME entry for $BadClus,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 
0,MFTScan,MFT FILE_NAME entry for $Secure,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 
0,MFTScan,MFT FILE_NAME entry for $UpCase,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 
0,MFTScan,MFT FILE_NAME entry for $Extend,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 
0,MFTScan,MFT FILE_NAME entry for $MFT,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 
0,MFTScan,MFT FILE_NAME entry for $MFT,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 
0,MFTScan,MFT FILE_NAME entry for $MFT,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 
0,MFTScan,MFT FILE_NAME entry for $MFT,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 
0,MFTScan,MFT FILE_NAME entry for $MFTMirr,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 
0,MFTScan,MFT FILE_NAME entry for $MFTMirr,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 
0,MFTScan,MFT FILE_NAME entry for $MFTMirr,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 
0,MFTScan,MFT FILE_NAME entry for $MFTMirr,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 
0,MFTScan,MFT FILE_NAME entry for $LogFile,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 
0,MFTScan,MFT FILE_NAME entry for $LogFile,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 
0,MFTScan,MFT FILE_NAME entry for $LogFile,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 
0,MFTScan,MFT FILE_NAME entry for $LogFile,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 
0,MFTScan,MFT FILE_NAME entry for $Volume,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 
0,MFTScan,MFT FILE_NAME entry for $Volume,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 
0,MFTScan,MFT FILE_NAME entry for $Volume,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 
0,MFTScan,MFT FILE_NAME entry for $Volume,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 
0,MFTScan,MFT FILE_NAME entry for $MFT,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 
0,MFTScan,MFT FILE_NAME entry for $MFT,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 
0,MFTScan,MFT FILE_NAME entry for $MFT,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 
0,MFTScan,MFT FILE_NAME entry for $MFT,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 
0,MFTScan,MFT FILE_NAME entry for $MFTMirr,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 
0,MFTScan,MFT FILE_NAME entry for $MFTMirr,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 
0,MFTScan,MFT FILE_NAME entry for $MFTMirr,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 
0,MFTScan,MFT FILE_NAME entry for $MFTMirr,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 
0,MFTScan,MFT FILE_NAME entry for $LogFile,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 
0,MFTScan,MFT FILE_NAME entry for $LogFile,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 
0,MFTScan,MFT FILE_NAME entry for $LogFile,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 
0,MFTScan,MFT FILE_NAME entry for $LogFile,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 
0,MFTScan,MFT FILE_NAME entry for $Volume,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 
0,MFTScan,MFT FILE_NAME entry for $Volume,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 
0,MFTScan,MFT FILE_NAME entry for $Volume,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 
0,MFTScan,MFT FILE_NAME entry for $Volume,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 
0,MFTScan,MFT FILE_NAME entry for $MFT,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,N/A,2023-04-25 01:32:21.000000 
0,MFTScan,MFT FILE_NAME entry for $MFTMirr,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,N/A,2023-04-25 01:32:21.000000 
0,MFTScan,MFT FILE_NAME entry for $LogFile,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,N/A,2023-04-25 01:32:21.000000 
0,MFTScan,MFT FILE_NAME entry for $Volume,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,N/A,2023-04-25 01:32:21.000000 
0,MFTScan,MFT FILE_NAME entry for $AttrDef,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,N/A,2023-04-25 01:32:21.000000 
0,MFTScan,MFT FILE_NAME entry for .,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,N/A,2023-04-25 01:32:21.000000 
0,MFTScan,MFT FILE_NAME entry for $Bitmap,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,N/A,2023-04-25 01:32:21.000000 
0,MFTScan,MFT FILE_NAME entry for $Boot,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,N/A,2023-04-25 01:32:21.000000 
0,MFTScan,MFT FILE_NAME entry for $BadClus,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,N/A,2023-04-25 01:32:21.000000 
0,MFTScan,MFT FILE_NAME entry for $Secure,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,N/A,2023-04-25 01:32:21.000000 
0,MFTScan,MFT FILE_NAME entry for $UpCase,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,N/A,2023-04-25 01:32:21.000000 
0,MFTScan,MFT FILE_NAME entry for $Extend,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,N/A,2023-04-25 01:32:21.000000 
0,MFTScan,MFT FILE_NAME entry for $MFT,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for $MFTMirr,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for $LogFile,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for $Volume,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for $AttrDef,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for .,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for $Bitmap,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for $Boot,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for $BadClus,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for $Secure,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for $UpCase,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for $Extend,2023-04-25 01:32:21.000000 ,2023-04-25 01:32:21.000000 ,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for $MFT,2023-04-25 01:32:21.000000 ,N/A,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for $MFTMirr,2023-04-25 01:32:21.000000 ,N/A,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for $LogFile,2023-04-25 01:32:21.000000 ,N/A,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for $Volume,2023-04-25 01:32:21.000000 ,N/A,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for $AttrDef,2023-04-25 01:32:21.000000 ,N/A,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for .,2023-04-25 01:32:21.000000 ,N/A,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for $Bitmap,2023-04-25 01:32:21.000000 ,N/A,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for $Boot,2023-04-25 01:32:21.000000 ,N/A,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for $BadClus,2023-04-25 01:32:21.000000 ,N/A,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for $Secure,2023-04-25 01:32:21.000000 ,N/A,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for $UpCase,2023-04-25 01:32:21.000000 ,N/A,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for $Extend,2023-04-25 01:32:21.000000 ,N/A,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for $Quota,2023-04-25 01:32:25.000000 ,2023-04-25 01:32:25.000000 ,2023-04-25 01:32:25.000000 ,2023-04-25 01:32:25.000000 
0,MFTScan,MFT FILE_NAME entry for $ObjId,2023-04-25 01:32:25.000000 ,2023-04-25 01:32:25.000000 ,2023-04-25 01:32:25.000000 ,2023-04-25 01:32:25.000000 
0,MFTScan,MFT FILE_NAME entry for $Reparse,2023-04-25 01:32:25.000000 ,2023-04-25 01:32:25.000000 ,2023-04-25 01:32:25.000000 ,2023-04-25 01:32:25.000000 
0,MFTScan,MFT FILE_NAME entry for $RmMetadata,2023-04-25 01:32:25.000000 ,2023-04-25 01:32:25.000000 ,2023-04-25 01:32:25.000000 ,2023-04-25 01:32:25.000000 
0,MFTScan,MFT FILE_NAME entry for $Repair,2023-04-25 01:32:25.000000 ,2023-04-25 01:32:25.000000 ,2023-04-25 01:32:25.000000 ,2023-04-25 01:32:25.000000 
0,MFTScan,MFT FILE_NAME entry for $TxfLog,2023-04-25 01:32:25.000000 ,2023-04-25 01:32:25.000000 ,2023-04-25 01:32:25.000000 ,2023-04-25 01:32:25.000000 
0,MFTScan,MFT FILE_NAME entry for $Txf,2023-04-25 01:32:25.000000 ,2023-04-25 01:32:25.000000 ,2023-04-25 01:32:25.000000 ,2023-04-25 01:32:25.000000 
0,MFTScan,MFT FILE_NAME entry for $Tops,2023-04-25 01:32:25.000000 ,2023-04-25 01:32:25.000000 ,2023-04-25 01:32:25.000000 ,2023-04-25 01:32:25.000000 
0,MFTScan,MFT FILE_NAME entry for $Quota,2023-04-25 01:32:25.000000 ,2023-04-25 01:32:25.000000 ,N/A,2023-04-25 01:32:25.000000 
0,MFTScan,MFT FILE_NAME entry for $ObjId,2023-04-25 01:32:25.000000 ,2023-04-25 01:32:25.000000 ,N/A,2023-04-25 01:32:25.000000 
0,MFTScan,MFT FILE_NAME entry for $Reparse,2023-04-25 01:32:25.000000 ,2023-04-25 01:32:25.000000 ,N/A,2023-04-25 01:32:25.000000 
0,MFTScan,MFT FILE_NAME entry for $RmMetadata,2023-04-25 01:32:25.000000 ,2023-04-25 01:32:25.000000 ,N/A,2023-04-25 01:32:25.000000 
0,MFTScan,MFT FILE_NAME entry for $Repair,2023-04-25 01:32:25.000000 ,2023-04-25 01:32:25.000000 ,N/A,2023-04-25 01:32:25.000000 
0,MFTScan,MFT FILE_NAME entry for $TxfLog,2023-04-25 01:32:25.000000 ,2023-04-25 01:32:25.000000 ,N/A,2023-04-25 01:32:25.000000 
0,MFTScan,MFT FILE_NAME entry for $Txf,2023-04-25 01:32:25.000000 ,2023-04-25 01:32:25.000000 ,N/A,2023-04-25 01:32:25.000000 
0,MFTScan,MFT FILE_NAME entry for $Tops,2023-04-25 01:32:25.000000 ,2023-04-25 01:32:25.000000 ,N/A,2023-04-25 01:32:25.000000 
0,MFTScan,MFT FILE_NAME entry for $Quota,2023-04-25 01:32:25.000000 ,2023-04-25 01:32:25.000000 ,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for $ObjId,2023-04-25 01:32:25.000000 ,2023-04-25 01:32:25.000000 ,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for $Reparse,2023-04-25 01:32:25.000000 ,2023-04-25 01:32:25.000000 ,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for $RmMetadata,2023-04-25 01:32:25.000000 ,2023-04-25 01:32:25.000000 ,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for $Repair,2023-04-25 01:32:25.000000 ,2023-04-25 01:32:25.000000 ,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for $TxfLog,2023-04-25 01:32:25.000000 ,2023-04-25 01:32:25.000000 ,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for $Txf,2023-04-25 01:32:25.000000 ,2023-04-25 01:32:25.000000 ,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for $Tops,2023-04-25 01:32:25.000000 ,2023-04-25 01:32:25.000000 ,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for $Quota,2023-04-25 01:32:25.000000 ,N/A,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for $ObjId,2023-04-25 01:32:25.000000 ,N/A,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for $Reparse,2023-04-25 01:32:25.000000 ,N/A,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for $RmMetadata,2023-04-25 01:32:25.000000 ,N/A,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for $Repair,2023-04-25 01:32:25.000000 ,N/A,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for $TxfLog,2023-04-25 01:32:25.000000 ,N/A,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for $Txf,2023-04-25 01:32:25.000000 ,N/A,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for $Tops,2023-04-25 01:32:25.000000 ,N/A,N/A,N/A
0,MFTScan,MFT FILE_NAME entry for WINDOW~3,2023-04-25 01:32:49.000000 ,2010-11-21 00:38:49.000000 ,2010-11-21 00:38:49.000000 ,2023-04-25 01:32:49.000000 
0,MFTScan,MFT FILE_NAME entry for AppData,2023-04-25 01:32:49.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 
0,MFTScan,MFT FILE_NAME entry for Local,2023-04-25 01:32:49.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 
0,MFTScan,MFT FILE_NAME entry for Desktop,2023-04-25 01:32:49.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 ,2023-04-24 14:38:37.000000 
